index_original,EmpID,LocLat,LocLong
11170,88244628,-15.8648194,-48.0338417
4823,88244628,-15.8717801,-47.9580457
1547,88260783,-15.8514201,-47.8763069
22927,88260783,-15.9846658,-48.0411666
21120,88260783,-15.9028252,-47.9634043
3788,88260783,-15.8436945,-47.9430276
6261,88260783,-15.9117427,-47.9678806
15443,88260783,-15.7988944,-47.9139056
12448,88260783,-15.8447582,-47.9393399
19379,88260783,-15.8455803,-47.9226957
22934,88260783,-15.9846658,-48.0411666
18133,88260783,-15.8299306,-48.0514444
6946,88260783,-15.815221,-47.8985703
15681,88260783,-15.8153513,-47.8985343
2336,88260783,-15.8219316,-48.0219854
13875,88260783,-15.8203682,-48.0568548
281,88260783,-15.8562246,-47.8179514
2338,88260783,-15.8219316,-48.0219854
994,88260783,-15.916636,-48.0491876
23421,88312065,-15.9028252,-47.9634043
12684,88312065,-15.9169426,-48.0494299
11243,88312065,-15.8436945,-47.9430276
10429,88312407,-15.8690028,-47.9473194
5941,88312407,-15.8926094,-47.9615428
15282,88312407,-15.8500972,-47.9970333
7552,88312407,-15.822885,-48.0104391
14421,88330935,-15.7670094,-47.9138077
14422,88330935,-15.7670094,-47.9138077
3572,88330935,-15.7428244,-47.9189426
3573,88330935,-15.7428244,-47.9189426
31544,88344843,-15.7340961,-47.8870978
2095,88344843,-15.7008974,-47.8843263
23472,88344843,-15.9028252,-47.9634043
10203,88344843,-15.7220881,-47.8840292
10205,88344843,-15.7220881,-47.8840292
60,88344843,-15.8151977,-47.9799578
8890,88344843,-15.7267393,-47.8955303
3036,88344843,-15.8059414,-47.8890839
26399,88344843,-15.8303011,-47.8770416
19077,88344843,-15.7221229,-47.8842649
6512,88389118,-15.8687583,-47.9579389
6513,88389118,-15.8687583,-47.9579389
17180,88389118,-15.7731329,-47.9100067
14263,88393704,-15.8446694,-47.939175
17976,88393704,-15.8152032,-48.006968
3813,88393704,-15.8436945,-47.9430276
30964,88393704,-15.7942309,-47.9597556
14774,88394339,-15.8071478,-47.9652862
3067,88394339,-15.8219316,-48.0219854
7009,88394339,-15.830343,-48.0511914
18886,88416578,-16.0060347,-48.0467487
9122,88416578,-15.7863019,-48.0010766
9753,88416578,-15.7889619,-47.9840814
18890,88416578,-16.0060347,-48.0467487
17002,88416578,-16.01053,-48.0303956
17003,88416578,-16.01053,-48.0303956
22107,88416578,-16.0119002,-48.0268237
17004,88416578,-16.01053,-48.0303956
5289,88416578,-15.7897283,-47.9820045
22108,88416578,-16.0119002,-48.0268237
8196,88416578,-16.0478263,-48.0388197
20280,88419774,-15.8436945,-47.9430276
14343,88419774,-15.9840555,-48.0409819
25000,88419774,-16.0060168,-48.0466737
31111,88419774,-15.8852234,-47.9602746
2026,88419774,-15.8852234,-47.9602746
31114,88419774,-15.8852234,-47.9602746
5794,88419774,-15.9414808,-47.9878207
8482,88419774,-15.9117427,-47.9678806
18808,88419774,-15.8528601,-47.9326156
6447,88419774,-15.8687583,-47.9579389
31115,88419774,-15.8852234,-47.9602746
23646,88419774,-15.9754306,-48.0111139
21031,88419774,-15.9459331,-47.9964801
6450,88419774,-15.8687583,-47.9579389
31118,88419774,-15.8852234,-47.9602746
5797,88419774,-15.9414808,-47.9878207
2033,88419774,-15.8852234,-47.9602746
3956,88419774,-15.9414808,-47.9878207
21035,88419774,-15.9459331,-47.9964801
9014,88419774,-15.9414808,-47.9878207
6451,88419774,-15.8687583,-47.9579389
31119,88419774,-15.8852234,-47.9602746
5800,88419774,-15.9414808,-47.9878207
6454,88419774,-15.8687583,-47.9579389
31121,88419774,-15.8852234,-47.9602746
9016,88419774,-15.9414808,-47.9878207
16026,88419774,-15.8764694,-47.9943944
5670,88419774,-15.8681971,-47.9577999
5108,88419774,-15.8852234,-47.9602746
7334,88419774,-15.7942309,-47.9597556
35023,88439378,-15.7953,-48.0647
35617,88439378,-15.7913,-48.1047
35655,88439378,-15.7969,-48.1736
35721,88439378,-15.5816,-47.4554
35724,88439378,-15.5845,-47.355
35024,88439378,-15.7953,-48.0647
35727,88439378,-15.8006,-48.077
35722,88439378,-15.5816,-47.4554
35725,88439378,-15.5845,-47.355
35025,88439378,-15.7953,-48.0647
35728,88439378,-15.8006,-48.077
35618,88439378,-15.7913,-48.1047
35296,88439378,-15.7955,-48.1699
35657,88439378,-15.7969,-48.1736
35726,88439378,-15.5845,-47.355
35026,88439378,-15.7953,-48.0647
35730,88439378,-15.8006,-48.077
35620,88439378,-15.7913,-48.1047
35659,88439378,-15.7969,-48.1736
35027,88439378,-15.7953,-48.0647
35298,88439378,-15.7955,-48.1699
35662,88439378,-15.7969,-48.1736
3389,88492031,-15.7774625,-47.8630637
27523,88492031,-15.8244584,-48.0258546
9293,88492031,-15.8852234,-47.9602746
19186,88493511,-15.9175049,-48.0491876
26939,88493511,-15.8341483,-47.8164834
24335,88493511,-15.7526503,-47.8870405
5445,88493511,-15.7897283,-47.9820045
2908,88493511,-15.7889619,-47.9840814
24965,88493511,-15.7607633,-47.7946918
10299,88493511,-15.976131,-48.010301
9902,88493511,-15.7889619,-47.9840814
17629,88493511,-15.7921731,-47.9978103
25459,88493511,-15.7224193,-47.8907308
16908,88493511,-15.9167699,-48.0492224
21463,88493511,-15.8112131,-47.9962574
10300,88493511,-15.976131,-48.010301
3349,88493511,-15.8146596,-47.8057345
12833,88493511,-15.9169426,-48.0494299
10302,88493511,-15.976131,-48.010301
16910,88493511,-15.9167699,-48.0492224
1090,88493511,-15.916636,-48.0491876
17635,88493511,-15.7921731,-47.9978103
1091,88493511,-15.916636,-48.0491876
11242,88494353,-15.8436945,-47.9430276
6337,88494353,-15.842643,-47.9164156
11455,88494353,-15.8436361,-47.9432806
22077,88499316,-16.0478678,-48.0384748
25819,88499316,-16.0477356,-48.0387767
5922,88499316,-15.8926094,-47.9615428
10423,88499316,-15.8690028,-47.9473194
24143,88499316,-15.8454833,-47.9233427
30452,88499316,-15.8339103,-47.8951503
30538,88499316,-15.8680701,-47.9461485
6922,88595366,-15.815221,-47.8985703
3427,88595366,-15.8769771,-48.0203224
5237,88595366,-15.7897283,-47.9820045
2575,88595366,-15.8180111,-48.0578111
20159,88595366,-15.8470563,-47.9545708
20160,88595366,-15.8470563,-47.9545708
15737,88595366,-15.8639847,-47.9607236
14742,88596493,-15.7224894,-47.9061765
4775,88596493,-15.8081493,-47.9601984
2407,88596493,-15.8219316,-48.0219854
25441,88596493,-15.7224193,-47.8907308
17548,88596493,-15.7428244,-47.9189426
27261,88596493,-15.8081493,-47.9601984
29703,88596493,-15.8071478,-47.9652862
4788,88596493,-15.8081493,-47.9601984
14743,88596493,-15.7224894,-47.9061765
1495,88596493,-15.8151977,-47.9799578
15359,88618200,-15.8827064,-48.0539728
18108,88618200,-15.8299306,-48.0514444
6999,88618200,-15.830343,-48.0511914
4135,88673511,-15.8702478,-47.9729031
15943,88673511,-15.8738714,-48.0448665
15940,88673511,-15.8738714,-48.0448665
30372,88673511,-15.8020311,-47.9199953
22459,88673511,-15.8106874,-47.943198
8328,88673511,-15.9117898,-47.9680127
15868,88680348,-15.8639847,-47.9607236
4178,88680348,-15.8702478,-47.9729031
13128,88680348,-15.8472139,-47.9542028
19609,88695865,-15.8252523,-48.0092145
567,88695865,-15.7965968,-47.8535819
18566,88695865,-15.815221,-47.8985703
25402,88695865,-15.7224193,-47.8907308
18784,88695865,-15.7525574,-47.8871924
31560,88695865,-15.7731329,-47.9100067
702,88695865,-15.830343,-48.0511914
2773,88695865,-15.7909229,-47.881708
25961,88695865,-15.7340961,-47.8870978
14842,88710315,-15.8071478,-47.9652862
12111,88710315,-15.8763091,-47.9941713
32709,88710315,-15.8701082,-47.9728734
15246,88719454,-15.8500972,-47.9970333
1532,88719454,-15.8514201,-47.8763069
24025,88719454,-15.8594899,-47.87115
6339,88719454,-15.842643,-47.9164156
31783,88763508,-15.8435891,-47.8505247
21498,88763508,-15.8513028,-47.8762333
21500,88763508,-15.8513028,-47.8762333
9033,88763508,-15.9414808,-47.9878207
1570,88763508,-15.8514201,-47.8763069
9435,88763508,-15.8774187,-48.0039807
21883,88763508,-15.8673924,-47.9669178
32424,88812326,-15.8827064,-48.0539728
7390,88812326,-15.7942309,-47.9597556
23157,88812326,-15.6619061,-47.8435393
6394,88823823,-15.842643,-47.9164156
30009,88823823,-15.8668933,-47.9442845
21814,88823823,-15.9414808,-47.9878207
20767,88823823,-15.844194,-47.9537665
1106,88823823,-15.916636,-48.0491876
1111,88823823,-15.916636,-48.0491876
19198,88823823,-15.9175049,-48.0491876
26869,88823823,-15.9414808,-47.9878207
7534,88889511,-15.822885,-48.0104391
5133,88889511,-15.8071478,-47.9652862
19321,88889511,-15.8455803,-47.9226957
7535,88889511,-15.822885,-48.0104391
9722,88889511,-15.7889619,-47.9840814
20337,88889511,-15.8112131,-47.9962574
23138,88905774,-15.6619061,-47.8435393
30473,88905774,-15.6848299,-47.8637207
10066,88905774,-15.6778337,-47.8464603
20461,88905774,-15.6615939,-47.8434849
10329,88905774,-15.727159,-47.88367
27471,88905774,-15.7296111,-47.9101361
10068,88905774,-15.6778337,-47.8464603
20463,88905774,-15.6615939,-47.8434849
10330,88905774,-15.727159,-47.88367
2468,88905774,-15.7928108,-47.9557645
25555,88905774,-15.7862246,-48.0005803
2859,88905774,-15.7889619,-47.9840814
11083,88905774,-15.7928108,-47.9557645
22730,88905774,-15.7433972,-47.9194944
27472,88905774,-15.7296111,-47.9101361
10070,88905774,-15.6778337,-47.8464603
20464,88905774,-15.6615939,-47.8434849
30474,88905774,-15.6848299,-47.8637207
30672,88905774,-15.6850222,-47.8634111
30475,88905774,-15.6848299,-47.8637207
20466,88905774,-15.6615939,-47.8434849
30476,88905774,-15.6848299,-47.8637207
23140,88905774,-15.6619061,-47.8435393
20469,88905774,-15.6615939,-47.8434849
10335,88905774,-15.727159,-47.88367
2473,88905774,-15.7928108,-47.9557645
15126,88905774,-15.8150778,-47.9799111
25558,88905774,-15.7862246,-48.0005803
8697,88905774,-15.7865333,-48.0058583
11087,88905774,-15.7928108,-47.9557645
30674,88905774,-15.6850222,-47.8634111
30477,88905774,-15.6848299,-47.8637207
10072,88905774,-15.6778337,-47.8464603
11707,88905774,-15.6772806,-47.8456972
10073,88905774,-15.6778337,-47.8464603
30675,88905774,-15.6850222,-47.8634111
30478,88905774,-15.6848299,-47.8637207
10337,88905774,-15.727159,-47.88367
2475,88905774,-15.7928108,-47.9557645
15128,88905774,-15.8150778,-47.9799111
25560,88905774,-15.7862246,-48.0005803
8699,88905774,-15.7865333,-48.0058583
11088,88905774,-15.7928108,-47.9557645
22731,88905774,-15.7433972,-47.9194944
10074,88905774,-15.6778337,-47.8464603
30676,88905774,-15.6850222,-47.8634111
30479,88905774,-15.6848299,-47.8637207
11583,88949049,-15.8153513,-47.8985343
25488,88949049,-15.8059175,-47.8892594
23181,88949049,-15.7174733,-47.8648025
26951,88949049,-15.76065,-47.7943667
940,88949049,-15.916636,-48.0491876
8789,88949049,-15.814233,-47.8059593
25018,88949049,-15.818295,-47.8056331
17463,88949049,-15.7428244,-47.9189426
13633,88949049,-15.847393,-47.9994429
31529,88949049,-15.8763091,-47.9941713
3275,88949049,-15.8146596,-47.8057345
21320,88957621,-15.8146964,-47.897644
24346,88957621,-15.7526503,-47.8870405
30411,88957621,-15.8020311,-47.9199953
10046,88957621,-15.8106874,-47.943198
19866,88957621,-15.7942309,-47.9597556
3824,88957621,-15.8436945,-47.9430276
19867,88957621,-15.7942309,-47.9597556
24348,88957621,-15.7526503,-47.8870405
3825,88957621,-15.8436945,-47.9430276
1512,88957621,-15.8151977,-47.9799578
8298,88957768,-15.9117898,-47.9680127
3485,88957768,-15.8769771,-48.0203224
1699,88957768,-15.9117898,-47.9680127
29874,88967956,-15.8115778,-47.9901917
29689,88967956,-15.8071478,-47.9652862
29326,88967956,-15.8106874,-47.943198
29367,88967956,-15.8081493,-47.9601984
3704,88967956,-15.8093497,-47.9742082
20411,88967956,-15.8152032,-48.006968
24606,88967956,-15.8152032,-48.006968
24680,88967956,-15.8129906,-47.9835981
14809,88967956,-15.8071478,-47.9652862
22440,88967956,-15.8106874,-47.943198
6760,88988447,-15.8034833,-48.0012933
15217,88988447,-15.8150778,-47.9799111
20383,88988447,-15.8112131,-47.9962574
22,88998277,-15.7450616,-47.850045
14003,88998277,-15.7963928,-47.8533981
2538,88998277,-15.7928108,-47.9557645
14008,88998277,-15.7963928,-47.8533981
20736,88998277,-15.844194,-47.9537665
18964,89087052,-15.9117427,-47.9678806
18967,89087052,-15.9117427,-47.9678806
18968,89087052,-15.9117427,-47.9678806
18971,89087052,-15.9117427,-47.9678806
12029,89113611,-15.8763091,-47.9941713
12173,89113611,-15.8770397,-48.0194308
17447,89113611,-15.7428244,-47.9189426
826,89130284,-15.7863508,-48.0005508
2872,89130284,-15.7889619,-47.9840814
19839,89130284,-15.7942309,-47.9597556
828,89130284,-15.7863508,-48.0005508
2499,89130284,-15.7928108,-47.9557645
7304,89130284,-15.7942309,-47.9597556
1437,89130284,-15.8151977,-47.9799578
7305,89130284,-15.7942309,-47.9597556
7310,89130284,-15.7942309,-47.9597556
17389,89130284,-15.7828808,-47.8804208
5328,89130284,-15.7897283,-47.9820045
5333,89130284,-15.7897283,-47.9820045
7317,89130284,-15.7942309,-47.9597556
16166,89148484,-15.844194,-47.9537665
20221,89148484,-15.8470563,-47.9545708
16168,89148484,-15.844194,-47.9537665
3062,89236179,-15.8219316,-48.0219854
21379,89236179,-15.8112131,-47.9962574
1400,89236179,-15.8151977,-47.9799578
9585,89259123,-15.8246596,-48.0262022
19638,89259123,-15.8252523,-48.0092145
13686,89259123,-15.847393,-47.9994429
13687,89259123,-15.847393,-47.9994429
19641,89259123,-15.8252523,-48.0092145
16278,89259123,-15.8639847,-47.9607236
29765,89259123,-15.8252523,-48.0092145
3019,89259123,-15.8059414,-47.8890839
19646,89259123,-15.8252523,-48.0092145
13691,89259123,-15.847393,-47.9994429
16281,89259123,-15.8639847,-47.9607236
5406,89259123,-15.7897283,-47.9820045
5628,89264306,-15.8673924,-47.9669178
12372,89264306,-15.8770397,-48.0194308
10861,89264306,-15.8778082,-48.0056338
18080,89264306,-15.8219316,-48.0219854
4195,89264306,-15.8702478,-47.9729031
10867,89264306,-15.8778082,-48.0056338
13196,89264306,-15.8764139,-47.9886444
215,89264306,-15.8441897,-47.9537954
4196,89264306,-15.8702478,-47.9729031
31540,89264306,-15.8763091,-47.9941713
10871,89264306,-15.8778082,-48.0056338
3543,89264306,-15.8769771,-48.0203224
4200,89264306,-15.8702478,-47.9729031
31014,89264306,-15.8770397,-48.0194308
26111,89264306,-15.8762252,-47.9855209
12190,89275172,-15.8770397,-48.0194308
14636,89275172,-15.8533333,-48.0397667
944,89275172,-15.916636,-48.0491876
4653,89275172,-15.8529437,-48.0399149
26253,89275172,-15.8071478,-47.9652862
18771,89300702,-15.7525574,-47.8871924
7495,89300702,-15.7814979,-47.8806181
2738,89300702,-15.7909229,-47.881708
26144,89300702,-15.8059857,-47.889158
6942,89300702,-15.815221,-47.8985703
22960,89326598,-15.9846658,-48.0411666
32783,89326598,-15.7732694,-47.9099667
19398,89326598,-15.8455803,-47.9226957
32894,89326598,-15.8965667,-47.9620611
16396,89326598,-15.8470563,-47.9545708
7518,89357162,-15.7814979,-47.8806181
22830,89357162,-15.8250361,-48.0093194
20632,89357162,-15.8468833,-47.9997556
7520,89357162,-15.7814979,-47.8806181
7521,89357162,-15.7814979,-47.8806181
8891,89357162,-15.7267393,-47.8955303
15701,89357162,-15.8153513,-47.8985343
24544,89357162,-15.7525574,-47.8871924
7565,89357162,-15.822885,-48.0104391
22834,89357162,-15.8250361,-48.0093194
13570,89357162,-15.7330638,-47.8649223
19078,89357162,-15.7221229,-47.8842649
1966,89357162,-15.7008974,-47.8843263
24545,89357162,-15.7525574,-47.8871924
7523,89357162,-15.7814979,-47.8806181
29743,89369622,-15.8252523,-48.0092145
17517,89369622,-15.7428244,-47.9189426
15383,89369622,-15.8827064,-48.0539728
25396,89369622,-15.7224193,-47.8907308
17524,89369622,-15.7428244,-47.9189426
6806,89369622,-15.8382262,-47.9610681
19612,89369622,-15.8252523,-48.0092145
13117,89376869,-15.8472139,-47.9542028
7570,89376869,-15.822885,-48.0104391
14456,89376869,-15.7670094,-47.9138077
5273,89380797,-15.7897283,-47.9820045
8688,89380797,-15.7865333,-48.0058583
5276,89380797,-15.7897283,-47.9820045
2470,89380797,-15.7928108,-47.9557645
15122,89380797,-15.8150778,-47.9799111
8693,89380797,-15.7865333,-48.0058583
2471,89380797,-15.7928108,-47.9557645
8695,89380797,-15.7865333,-48.0058583
2476,89380797,-15.7928108,-47.9557645
15130,89380797,-15.8150778,-47.9799111
9131,89380797,-15.7863019,-48.0010766
15131,89380797,-15.8150778,-47.9799111
5281,89380797,-15.7897283,-47.9820045
8702,89380797,-15.7865333,-48.0058583
5286,89380797,-15.7897283,-47.9820045
5291,89380797,-15.7897283,-47.9820045
2479,89380797,-15.7928108,-47.9557645
2691,89395391,-15.8764788,-48.0276668
26613,89395391,-15.8393882,-47.8274408
26615,89395391,-15.8393882,-47.8274408
31275,89441739,-15.6030705,-47.6724858
31276,89441739,-15.6030705,-47.6724858
31277,89441739,-15.6030705,-47.6724858
31278,89441739,-15.6030705,-47.6724858
31280,89441739,-15.6030705,-47.6724858
30100,89516035,-15.8577876,-47.9250889
22628,89516035,-15.8668933,-47.9442845
28147,89516035,-15.8471306,-47.9544472
8020,89516035,-15.86175,-47.9356111
26826,89516035,-15.9414808,-47.9878207
26392,89516035,-15.8303011,-47.8770416
29930,89516035,-15.8528601,-47.9326156
24626,89565590,-15.8152032,-48.006968
16186,89565590,-15.844194,-47.9537665
1105,89565590,-15.916636,-48.0491876
4640,89571811,-15.8460745,-48.1009367
9083,89571811,-15.9414808,-47.9878207
6334,89571811,-15.9117427,-47.9678806
26239,89571811,-15.8926094,-47.9615428
11961,89571811,-15.8717801,-47.9580457
239,89571811,-15.8441897,-47.9537954
29530,89571811,-15.8112131,-47.9962574
17691,89571811,-15.7923926,-47.9979704
5522,89571811,-15.7897283,-47.9820045
83,89571811,-15.8151977,-47.9799578
15425,89571811,-15.8827064,-48.0539728
35743,89571811,-15.7955,-48.1699
39057,89571811,-15.789,-48.2211
7224,89589898,-15.8681971,-47.9577999
16643,89589898,-15.9414808,-47.9878207
7226,89589898,-15.8681971,-47.9577999
2328,89602259,-15.8219316,-48.0219854
17504,89602259,-15.7428244,-47.9189426
20958,89602259,-15.7525574,-47.8871924
6358,89602259,-15.842643,-47.9164156
11284,89602259,-15.8436945,-47.9430276
26025,89602259,-15.8762252,-47.9855209
10905,89602259,-15.8643056,-47.9615556
3191,89602259,-15.9757917,-48.0101528
17908,89602259,-15.8152032,-48.006968
12452,89602259,-15.8447582,-47.9393399
20274,89602259,-15.8436945,-47.9430276
16246,89602259,-15.8639847,-47.9607236
7038,89602259,-15.830343,-48.0511914
17920,89602259,-15.8152032,-48.006968
4745,89602259,-15.8081493,-47.9601984
18560,89602259,-15.815221,-47.8985703
30086,89602646,-15.8577876,-47.9250889
26801,89602646,-15.9414808,-47.9878207
23429,89602646,-15.9028252,-47.9634043
4008,89602646,-15.9028252,-47.9634043
10414,89602646,-15.8690028,-47.9473194
24026,89602646,-15.8594899,-47.87115
10249,89602646,-15.976131,-48.010301
12693,89602646,-15.9169426,-48.0494299
18934,89602646,-15.9117427,-47.9678806
20537,89602646,-15.8585869,-47.9281812
24027,89602646,-15.8594899,-47.87115
24028,89602646,-15.8594899,-47.87115
25132,89602646,-15.8673712,-47.821451
8431,89602646,-15.9117427,-47.9678806
23431,89602646,-15.9028252,-47.9634043
10415,89602646,-15.8690028,-47.9473194
4339,89602646,-15.8681214,-47.9458794
24031,89602646,-15.8594899,-47.87115
16434,89602646,-15.9118156,-47.9679832
16943,89602646,-15.8608881,-47.819444
22191,89602646,-15.8474684,-47.8496861
14973,89602646,-15.859484,-47.8710811
25136,89602646,-15.8673712,-47.821451
10418,89602646,-15.8690028,-47.9473194
20539,89602646,-15.8585869,-47.9281812
26576,89602646,-15.8393882,-47.8274408
30089,89602646,-15.8577876,-47.9250889
16945,89602646,-15.8608881,-47.819444
16843,89602646,-15.9167699,-48.0492224
22152,89602646,-15.9724151,-48.0146027
19393,89603540,-15.8455803,-47.9226957
25040,89603540,-15.818295,-47.8056331
3199,89603540,-15.9757917,-48.0101528
10634,89652035,-15.7913056,-47.8819444
17408,89652035,-15.7828808,-47.8804208
16536,89652035,-15.7526732,-47.8871819
17417,89652035,-15.7828808,-47.8804208
10162,89652035,-15.7220881,-47.8840292
10163,89652035,-15.7220881,-47.8840292
16538,89652035,-15.7526732,-47.8871819
10165,89652035,-15.7220881,-47.8840292
17423,89652035,-15.7828808,-47.8804208
24526,89652035,-15.7525574,-47.8871924
10169,89652035,-15.7220881,-47.8840292
10173,89652035,-15.7220881,-47.8840292
22587,89662284,-15.8152032,-48.006968
26343,89662284,-15.8071478,-47.9652862
31935,89662284,-15.846426,-48.1003761
14390,89662284,-15.9840555,-48.0409819
6006,89662284,-15.8926094,-47.9615428
2048,89662284,-15.8852234,-47.9602746
23661,89662284,-15.9754306,-48.0111139
9602,89662284,-15.8246596,-48.0262022
14067,89693974,-15.8852234,-47.9602746
22973,89693974,-15.9846658,-48.0411666
15301,89693974,-15.8500972,-47.9970333
7210,89693974,-15.8681971,-47.9577999
26209,89693974,-15.8926094,-47.9615428
14068,89693974,-15.8852234,-47.9602746
14071,89693974,-15.8852234,-47.9602746
10923,89693974,-15.8643056,-47.9615556
8335,89693974,-15.9117898,-47.9680127
7215,89693974,-15.8681971,-47.9577999
12997,89693974,-15.9459331,-47.9964801
8625,89693974,-15.7964417,-47.8835528
14073,89693974,-15.8852234,-47.9602746
9361,89693974,-15.8852234,-47.9602746
20343,89698471,-15.8112131,-47.9962574
17273,89698471,-15.8382262,-47.9610681
10593,89698471,-15.7913056,-47.8819444
30887,89698471,-15.8219316,-48.0219854
17274,89698471,-15.8382262,-47.9610681
24131,89698471,-15.8454833,-47.9233427
1650,89698471,-15.9117898,-47.9680127
25599,89698471,-15.8380129,-47.9617176
28044,89698471,-15.8739994,-47.8227909
11587,89698471,-15.8153513,-47.8985343
15046,89698471,-15.8152222,-47.8985682
31322,89698471,-15.811496,-47.9903376
21390,89698471,-15.8112131,-47.9962574
17890,89698471,-15.8152032,-48.006968
26454,89698471,-15.8339549,-47.8952556
13172,89698471,-15.8764139,-47.9886444
20349,89698471,-15.8112131,-47.9962574
23807,89698471,-15.8152032,-48.006968
6934,89812692,-15.815221,-47.8985703
29914,89812692,-15.8528601,-47.9326156
7160,89812692,-15.8681971,-47.9577999
22913,89812692,-15.9846658,-48.0411666
758,89819226,-15.830343,-48.0511914
16083,89819226,-15.8764694,-47.9943944
31939,89819226,-15.846426,-48.1003761
6597,89819226,-15.8798944,-48.0529167
9508,89819226,-15.8774187,-48.0039807
28106,89819226,-15.8764545,-47.9885254
9708,89819226,-15.8702478,-47.9729031
16084,89819226,-15.8764694,-47.9943944
6598,89819226,-15.8798944,-48.0529167
9509,89819226,-15.8774187,-48.0039807
9709,89819226,-15.8702478,-47.9729031
15964,89819226,-15.8738714,-48.0448665
11069,89819226,-15.8754694,-47.9840083
16087,89819226,-15.8764694,-47.9943944
31940,89819226,-15.846426,-48.1003761
6599,89819226,-15.8798944,-48.0529167
15966,89819226,-15.8738714,-48.0448665
9512,89819226,-15.8774187,-48.0039807
28107,89819226,-15.8764545,-47.9885254
5609,89819226,-15.8747083,-47.9798987
6600,89819226,-15.8798944,-48.0529167
9514,89819226,-15.8774187,-48.0039807
7997,89819226,-15.8725667,-47.9768222
9710,89819226,-15.8702478,-47.9729031
6601,89819226,-15.8798944,-48.0529167
30745,89819226,-15.8149556,-48.007125
20450,89819226,-15.8152032,-48.006968
30746,89819226,-15.8149556,-48.007125
11795,89819226,-15.8129906,-47.9835981
26358,89819226,-15.8071478,-47.9652862
22506,89819226,-15.8106874,-47.943198
23532,89819226,-15.7983717,-47.9139743
3770,89819226,-15.8093497,-47.9742082
3912,89819226,-15.8112131,-47.9962574
6604,89819226,-15.8798944,-48.0529167
9712,89819226,-15.8702478,-47.9729031
9713,89819226,-15.8702478,-47.9729031
15968,89819226,-15.8738714,-48.0448665
16093,89819226,-15.8764694,-47.9943944
4634,89819226,-15.8460745,-48.1009367
21230,89819226,-15.8761634,-48.0279113
5610,89819226,-15.8747083,-47.9798987
15969,89819226,-15.8738714,-48.0448665
21918,89819226,-15.8673924,-47.9669178
9714,89819226,-15.8702478,-47.9729031
15970,89819226,-15.8738714,-48.0448665
1278,89858943,-15.8681214,-47.9458794
6393,89858943,-15.842643,-47.9164156
16650,89858943,-15.9414808,-47.9878207
32654,89892645,-15.7221229,-47.8842649
3978,89892645,-15.9414808,-47.9878207
20293,89892645,-15.8436945,-47.9430276
16037,89892645,-15.8764694,-47.9943944
14377,89892645,-15.9840555,-48.0409819
176,89892645,-15.8441897,-47.9537954
13108,89892645,-15.8472139,-47.9542028
25439,89892645,-15.7224193,-47.8907308
5066,89976063,-15.8574024,-47.8183025
12807,89976063,-15.9169426,-48.0494299
12810,89976063,-15.9169426,-48.0494299
13959,90009104,-15.7963928,-47.8533981
21060,90009104,-15.9327232,-48.2142493
11253,90009104,-15.8436945,-47.9430276
15474,90009104,-15.8110575,-47.9956474
13628,90009104,-15.847393,-47.9994429
21831,90009104,-15.8673924,-47.9669178
12423,90009104,-15.8447582,-47.9393399
19345,90009104,-15.8455803,-47.9226957
19347,90009104,-15.8455803,-47.9226957
13961,90009104,-15.7963928,-47.8533981
24202,90009104,-15.7774625,-47.8630637
11256,90009104,-15.8436945,-47.9430276
19349,90009104,-15.8455803,-47.9226957
6340,90009104,-15.842643,-47.9164156
21832,90009104,-15.8673924,-47.9669178
19350,90009104,-15.8455803,-47.9226957
19351,90009104,-15.8455803,-47.9226957
28205,90009104,-15.842643,-47.9164156
19354,90009104,-15.8455803,-47.9226957
2127,90009104,-15.8333516,-47.8948138
11259,90009104,-15.8436945,-47.9430276
20845,90009104,-15.8498882,-47.9973341
26453,90009104,-15.8339549,-47.8952556
14977,90009104,-15.859484,-47.8710811
22251,90009104,-15.847313,-47.8496687
24204,90009104,-15.7774625,-47.8630637
12427,90009104,-15.8447582,-47.9393399
12429,90009104,-15.8447582,-47.9393399
6345,90009104,-15.842643,-47.9164156
19358,90009104,-15.8455803,-47.9226957
22331,90009104,-15.8333516,-47.8948138
6346,90009104,-15.842643,-47.9164156
6782,90009104,-15.8382262,-47.9610681
23052,90009104,-15.8382262,-47.9610681
7751,90009104,-15.7942309,-47.9597556
17471,90009104,-15.7428244,-47.9189426
1837,90009104,-15.7008974,-47.8843263
31038,90009104,-15.727159,-47.88367
38,90009104,-15.8151977,-47.9799578
19576,90009104,-15.8252523,-48.0092145
14979,90009104,-15.859484,-47.8710811
13638,90009104,-15.847393,-47.9994429
9143,90009104,-15.7863019,-48.0010766
20846,90009104,-15.8498882,-47.9973341
13641,90009104,-15.847393,-47.9994429
9996,90018957,-15.8106874,-47.943198
14588,90018957,-15.8108241,-47.9402273
14589,90018957,-15.8108241,-47.9402273
14599,90018957,-15.8108241,-47.9402273
27122,90018957,-15.9003,-47.7799
23454,90018957,-15.9028252,-47.9634043
6435,90019664,-15.8687583,-47.9579389
6060,90019664,-15.8702806,-47.9579722
6439,90019664,-15.8687583,-47.9579389
1686,90019664,-15.9117898,-47.9680127
22116,90019664,-16.0119002,-48.0268237
22089,90019664,-16.0478678,-48.0384748
24693,90041247,-15.8129906,-47.9835981
5179,90041247,-15.8071478,-47.9652862
717,90041247,-15.830343,-48.0511914
9441,90041247,-15.8774187,-48.0039807
